UserName,CityName,HotelName,BookingAmount,RoomNights,TimeStamp,BookingID,BookingDate
0,0,0,484,2,2020-09-05 01:16:09,58fd45e8-4f5a-4e5f-996d-d8a5f83a137e,2022-01-01
0,0,0,516,7,2020-10-19 01:02:23,4be2f3b3-4e90-4066-a42e-fbee9ac17bd3,2021-06-23
0,0,0,1713,24,2021-02-28 23:16:50,bc37aaf7-2086-4261-99c4-984fafe80807,2021-08-04
0,0,0,1402,10,2020-12-16 17:02:16,238d18fe-7e52-459a-b80c-0b98829c8fc6,2021-07-02
0,0,0,833,18,2020-09-08 08:55:14,7026cf01-e309-40f9-964b-0791d93914b4,2021-06-24
0,0,0,1901,19,2020-09-18 09:18:47,0650e150-1eaf-490f-b6ce-54fa6aadb685,2021-10-18
0,0,0,2945,27,2020-12-15 23:07:42,ab8f26e2-1472-4863-90bb-be5624602b66,2021-11-06
0,0,0,3000,10,2020-05-28 01:21:55,ea5c8a56-42c8-4f04-8fe2-7ca58aa43511,2022-01-22
0,0,0,2748,19,2020-07-29 16:05:15,2951b3b6-6926-400c-9ec9-c12e013ff99a,2021-11-29
0,0,0,2112,3,2021-01-16 08:06:36,76dd88a8-63fb-4d1e-bf0a-f2e63bfab92d,2022-03-02
0,0,0,545,4,2020-11-07 02:08:10,5529371e-4cbb-4b3f-93ab-87edcd399af1,2021-11-04
0,0,0,529,9,2021-02-04 12:20:31,339e818d-8c30-4d63-a16a-84f5496533f1,2021-08-24
0,0,0,130,5,2020-08-11 13:01:47,8c5c981a-af0d-4b5c-a16a-333766b8ae50,2021-09-26
0,0,0,3846,8,2020-12-16 19:35:53,d48152ea-31c7-4762-8c5b-24c37bc3280e,2021-06-06
0,0,0,524,28,2020-08-17 11:16:43,efb1c590-d344-404b-bc84-a80aaf8703e6,2021-10-14
0,0,0,1711,14,2020-09-22 02:54:35,b713c100-096e-460e-93fd-175a55347bdb,2022-04-28
0,0,0,1758,11,2020-11-14 22:17:43,52049c4a-2090-4bd7-ae12-dd7fd57ce445,2021-12-31
0,0,0,2416,3,2020-06-10 15:24:55,9cb81a3a-5cbf-40a1-884b-57ee6b68ad0c,2021-06-07
0,0,0,1723,25,2020-12-22 22:31:24,4891eec6-a0c4-4876-bce2-0e4bf082c1dd,2021-12-14
0,0,0,3669,28,2020-11-12 23:47:54,59e3e168-17c6-4c77-b006-a8b234bc1c26,2022-03-02
0,0,0,2340,16,2020-09-12 08:14:35,bc1b2b0f-761a-4636-b7f8-f417dc43b6de,2021-10-19
0,0,0,1954,6,2020-08-08 09:51:18,b043eb07-e17c-4ae3-905a-6b0aa142179a,2022-02-07
0,0,0,3342,23,2020-10-03 19:17:02,f63b74fe-6955-482d-adf3-d83b3d43b22b,2022-02-02
0,0,0,474,18,2021-03-24 04:27:56,18b84452-4d19-4406-82d7-4f97dcc03d3d,2021-10-08
0,0,0,453,20,2020-12-19 15:06:43,048473c4-ddd0-4918-957d-378a92402df9,2021-11-28
0,0,0,2150,4,2020-08-08 20:44:22,787890f7-a71d-45c5-8ac8-a1681838a19f,2021-10-24
0,0,0,2718,5,2020-06-04 06:12:22,0b4fd51e-8355-4528-b551-83a1560fdb35,2022-04-14
0,0,0,1097,5,2021-01-03 19:11:06,d52d8243-a24c-49d8-8ba5-b8428c61404d,2021-05-30
0,0,0,2210,19,2020-07-03 15:38:26,f7306445-d24b-482b-bfed-38a6ea168422,2021-06-17
0,0,0,2275,21,2020-08-23 03:22:02,78e13867-b95b-4f2e-a4da-ef6a96b41d78,2021-09-17
0,0,0,2883,22,2020-05-15 03:51:50,12656488-bba9-41b2-b9ba-168b91cf9dab,2022-01-23
0,0,0,3671,22,2020-05-24 22:20:12,3b38998c-8d4d-43f0-aaf4-e3b3fd0e869c,2021-09-14
0,0,0,1109,28,2020-10-31 22:56:25,390fe221-3ae9-46cd-b24c-f271f21fa80b,2022-04-28
0,0,0,1347,10,2020-10-13 17:55:24,efa0b009-9136-4af1-8a17-30851b92d686,2021-11-06
0,0,0,3286,1,2020-09-10 14:56:55,ee77a090-ea36-4869-bf45-89fba7ce7958,2021-06-24
0,0,0,3147,20,2020-08-28 01:01:23,03d2beac-7bf1-463c-a5f1-4cad4b5514dd,2021-09-23
0,0,0,1838,22,2020-11-13 07:22:29,678c4df1-6802-44a5-bc04-8c57e8cd792d,2022-04-26
0,0,0,488,28,2021-04-13 18:33:16,f54cf28f-ac06-4525-bdaa-3f08cf917e9c,2022-03-25
0,0,0,1381,4,2021-03-06 00:46:24,c6398125-ee7f-4eba-a974-3dfbb83563a3,2021-09-13
0,0,0,1274,3,2021-01-23 09:04:40,263471e7-9d6d-4659-8792-0f6f9fef6c85,2022-01-21
0,0,0,407,7,2020-11-21 15:36:27,92119f46-f38e-4a57-8d17-fe9119cbf278,2022-02-08
0,0,0,2444,8,2020-09-29 07:24:21,a3c0614e-04f4-483c-a3da-69d677e5365e,2021-06-21
0,0,0,3137,17,2020-12-08 20:01:47,4b396b32-12ca-4440-a896-cb212220b0e5,2021-12-14
0,0,0,1376,24,2020-12-01 01:06:42,0d7978ed-5ae9-486f-8a2a-72e3e3aa73ac,2022-01-01
0,0,0,527,4,2020-07-27 19:56:03,0caff769-77eb-4bda-ab5c-85c68835caf2,2021-05-09
0,0,0,2653,29,2020-07-09 20:35:17,ca9f0d39-ab94-4684-9902-c914bc6e6811,2021-05-13
0,0,0,3077,25,2021-01-01 07:29:40,ee093007-f52b-44ff-819b-d6a688f67b25,2021-06-13
0,0,0,3593,20,2021-03-24 13:25:12,f6d8ee77-5a21-4c71-ae3d-1a81e66bb02d,2021-06-16
0,0,0,3442,5,2021-03-07 07:02:00,bea42dbc-26dd-492a-a3b9-c81006cf31c4,2022-03-18
0,0,0,470,16,2021-04-16 10:11:39,9707994a-eb20-4876-8b69-8cae94d05944,2022-03-18
0,0,0,1815,8,2020-12-09 16:36:14,55c4de42-874f-488b-a012-b828f1b00cb0,2022-02-22
0,0,0,1294,1,2020-09-07 03:12:58,c99a00f9-c3c4-458b-aeb9-50be569c8a2a,2022-03-20
0,0,0,2386,28,2020-12-15 08:57:43,603212db-6116-40d6-8433-b824cb04bfd3,2021-09-16
0,0,0,231,21,2021-03-17 17:40:29,c1b2a84e-7a53-4ad8-bec4-50b2f2aac83c,2021-10-27
0,0,0,2808,6,2020-08-05 21:06:57,9e9a2fc7-d6d3-4710-8f18-81d57afed4b4,2022-01-12
0,0,0,1342,25,2020-07-18 23:30:11,26ca354b-4d12-4dc9-b897-d81e66a5c923,2022-02-28
0,0,0,851,4,2020-07-11 04:03:52,5be3f6d9-ca06-463b-8f55-9ded7f85c00e,2022-01-25
0,0,0,1718,9,2020-05-19 08:29:57,89107480-c546-4a4b-8bd1-cc27f99b24dd,2022-03-25
0,0,0,2256,12,2021-01-24 14:14:09,6616a270-726a-49fa-905a-a2d7a0230263,2021-07-06
0,0,0,1082,13,2020-05-18 10:36:56,a2b8addf-7254-4e39-9335-87913a418938,2021-07-22
0,0,0,2119,9,2021-04-15 11:06:15,3c760993-bb63-43d5-9406-23a67a41d9c6,2022-02-22
0,0,0,2891,29,2021-02-14 15:52:43,ddbbf624-1808-4518-976a-9aa791fdffe1,2022-03-29
0,0,0,2513,23,2020-05-17 23:23:36,6206a324-453b-438b-b35a-ee0b7016d573,2022-02-28
0,0,0,3341,14,2020-10-28 10:54:16,d9e17476-385b-41b0-a144-a6261f131cf9,2021-07-22
0,0,0,2260,18,2020-08-26 20:38:04,09e832cd-a565-4b97-9f58-241afb70e928,2021-07-08
0,0,0,922,28,2020-11-29 05:48:42,e00f15f4-9d6f-455f-a4de-5a5acdd37b95,2021-12-24
0,0,0,1156,10,2020-09-30 13:01:13,98eeabfb-313b-4a1e-9e56-845362980756,2021-08-06
0,0,0,397,15,2020-08-01 18:58:27,1656d386-7e78-4ef1-a582-5714860e2d48,2022-02-21
0,0,0,1045,18,2021-01-08 19:13:00,05b92c14-a76a-40d2-9ab8-8c2db55f8996,2021-08-21
0,0,0,2171,25,2020-11-05 08:29:02,c5e9ce36-8918-480f-b19d-1bc2f62652ba,2022-04-05
0,0,0,1435,2,2021-03-09 18:19:26,0de3bb01-722c-4674-b716-633ac53f5de1,2021-07-31
0,0,0,649,24,2020-09-09 07:25:44,535cf78a-24d5-40a8-b896-6bed020c7011,2022-01-21
0,0,0,2318,22,2021-04-22 13:14:01,debf23ae-ef1d-4ca0-a630-87c1b2898dcd,2021-09-29
0,0,0,2850,22,2020-05-04 04:50:25,f84c6dca-9dc9-46e1-9e71-5e95c160c74a,2021-08-11
0,0,0,1847,25,2021-01-24 22:52:23,59c4dfb0-c1d9-41b2-911d-cca27cfc8cc3,2022-04-17
0,0,0,1278,17,2020-05-20 23:10:24,55b2ee3d-fec1-47b9-98d4-b06c1a840ddb,2022-03-04
0,0,0,1809,16,2020-08-28 02:56:59,dcc6dbda-cb82-449a-8c2d-f4dfabe33ef0,2021-05-17
0,0,0,3579,26,2021-03-08 11:30:36,29c7251b-9e9d-487c-aa9f-eec10d000654,2021-09-18
0,0,0,562,18,2020-10-17 22:36:43,8d6affb4-7567-44af-8c73-e4aa55c8b4c7,2021-06-25
0,0,0,296,9,2021-03-13 05:33:07,0bb6f2fd-7ae3-45e9-b913-13caea090bba,2022-01-03
0,0,0,3466,16,2021-01-28 17:16:41,172de575-ab51-4fa4-8ff3-665982d2cec8,2021-08-19
0,0,0,818,13,2021-03-13 23:58:33,212c3607-a630-4d6f-90d8-7119b3216562,2022-01-04
0,0,0,2425,12,2021-01-12 14:12:22,dde6d205-a9f6-42d6-8f00-cf6533fe1590,2021-12-04
0,0,0,1608,4,2020-12-21 05:47:44,5bd029ae-3ba8-4c35-9582-fc2e6fb08573,2021-05-25
0,0,0,570,19,2021-04-11 08:06:17,a065cf72-bfde-4b7e-9018-854b6021b325,2021-06-01
0,0,0,1971,6,2020-10-02 05:55:47,88ef91ae-9795-4535-ab17-2364bd817bde,2022-04-04
0,0,0,2742,13,2021-01-05 20:38:45,cb529bc9-8ae7-4cb3-a347-c5c2d8f7569f,2021-07-25
0,0,0,3048,2,2020-09-01 18:17:07,12d4e5b6-d4ba-49b3-a1f6-a47151520398,2022-04-22
0,0,0,1413,1,2020-12-18 17:31:35,88694022-a12e-4296-94c4-36206e98a1c1,2022-03-23
0,0,0,478,28,2020-09-24 23:41:03,aabcf5ab-13b2-4bde-ac80-525d831bd058,2021-11-11
0,0,0,803,1,2020-07-27 02:38:30,e704aa8f-7437-4a0c-9b94-1d6f37d923fa,2021-10-22
0,0,0,665,29,2021-01-22 15:10:17,7c419134-2bfd-47b7-b274-05281567e282,2021-07-30
0,0,0,1443,6,2020-09-16 17:23:21,6c10f2ab-b6ef-47f5-94ee-94f2c2850d9b,2021-11-25
0,0,0,1886,25,2020-07-09 15:19:13,4d808fc8-474f-422e-9b51-0ab73070c6e2,2021-08-16
0,0,0,2139,14,2021-03-18 23:21:38,7a8c4efb-46d7-4129-b08e-cbd4e7ad417d,2022-01-25
0,0,0,519,9,2021-01-12 18:46:32,fa6209dc-3462-4279-af16-334d83ba14dc,2022-04-25
0,0,0,296,28,2020-07-02 08:31:07,13f7c2c3-a934-4232-99a4-53a650b751b4,2021-09-26
0,0,0,1008,3,2020-08-12 23:35:26,40d5855c-b96c-489c-ad5c-bbafe071f4ca,2021-11-18
0,0,0,1007,20,2021-02-20 22:05:09,6986fef6-41d1-4585-b221-7d976fc5b2cd,2021-11-03
0,0,0,1650,29,2021-03-10 02:18:54,49096015-fee2-4908-822a-8c14e70f58f1,2022-04-30
0,0,0,467,20,2020-10-03 09:41:11,8c092f75-77e3-4ad0-a272-dbfe379b061d,2022-03-08
0,0,0,121,22,2021-01-27 19:24:06,fb5f8fe5-8956-46da-a855-8b4ca71cf4ec,2022-03-20
0,0,0,235,1,2020-09-25 06:51:35,3d095df5-b09a-4d8b-b356-d7a24a5c0b1c,2022-04-11
0,0,0,326,21,2020-07-21 01:54:19,26909829-0812-4635-9a7a-4e4bbe55ffb5,2021-09-05
0,0,0,1336,15,2020-07-23 06:46:49,6741d3b6-5b40-4f8b-ac5f-d6631d641b92,2022-04-11
0,0,0,2249,18,2021-01-24 17:45:14,6eb99dd1-f49c-411f-8240-5fd1b6a2ea9e,2021-11-08
0,0,0,2154,16,2020-05-10 23:21:17,8bdea932-8637-43f2-928d-30733aa8c42a,2021-05-20
0,0,0,817,2,2020-07-30 02:00:34,f2935e35-0ba3-4508-88ea-6aca4fe3dc94,2021-05-11
0,0,0,731,9,2020-07-05 16:11:55,1be41858-e7d4-4efe-b5bd-461cfb60f407,2021-05-17
0,0,0,3847,17,2021-05-01 01:39:46,28703975-2ab1-4bf6-9dba-da5a45c7d6c0,2021-05-07
0,0,0,3260,18,2020-05-11 09:55:52,23895cc9-0271-4ee2-92bc-c14a68f8be1e,2021-11-25
0,0,0,1164,7,2020-09-29 04:25:27,565bf46b-56d3-40f8-bca3-5f282bbcf145,2022-04-09
0,0,0,869,16,2020-05-20 18:46:59,122a27c5-0571-4d01-9dd7-688572a4fd2b,2021-07-30
0,0,0,500,9,2020-11-27 17:19:46,8b51a380-3651-4b74-9cd6-42c2b1314d5b,2022-01-21
0,0,0,2982,28,2021-03-22 00:22:36,fd1be249-0686-430a-b067-bd89a2cf4f3c,2021-07-14
0,0,0,1605,10,2020-10-24 17:01:31,def76a72-8ae1-471e-960d-77c5a34004cc,2021-09-09
0,0,0,1560,8,2020-11-13 23:50:48,e562153f-76ca-42d6-88c0-e77afa9b1790,2022-01-10
0,0,0,3445,19,2021-02-19 12:36:27,68def252-86fc-4068-8dda-9d725739ffa5,2021-07-16
0,0,0,1705,13,2020-07-02 13:20:03,0517d830-be72-4a29-b1a1-ae0833972e5f,2021-11-19
0,0,0,3379,11,2020-07-25 03:38:31,ecf82e8c-7291-499e-8725-8c51ed7a435b,2021-05-31
0,0,0,3923,8,2020-11-07 06:41:15,b0e9dd4f-8d4a-4a13-a660-4bca4730a53a,2022-01-20
0,0,0,3152,17,2021-01-17 11:29:48,4f0c11e5-a2d9-4a32-8090-e27d9727ac76,2021-10-05
0,0,0,710,15,2021-03-10 21:56:15,180453c8-2bcb-4562-b0de-7bfb65d7eb36,2021-06-14
0,0,0,3097,13,2021-03-27 07:07:50,a6f45a1e-bb8b-484b-bb55-4f9614a06b06,2022-04-29
0,0,0,2266,9,2020-06-14 18:34:21,f78d0edb-a9ba-4e6b-868a-1a9258a84ce0,2022-02-18
0,0,0,3449,1,2021-01-12 19:09:02,7afc1161-08b8-409d-a6ca-3977c50d1957,2021-09-11
0,0,0,579,6,2021-03-25 03:56:07,8c1bdc6d-ee3b-4001-93b2-8cebb15b3547,2021-10-22
0,0,0,2280,25,2020-10-10 13:40:27,f1a10141-fa1c-4374-b04c-a5bceece0674,2022-04-15
0,0,0,3501,17,2020-05-20 15:11:04,4131f078-baf7-4aa8-8f19-1f0aee642cba,2022-02-12
0,0,0,2242,19,2021-02-24 15:45:40,718bb8e1-2c26-4cdf-b4ce-3e647067b98e,2021-05-22
0,0,0,3148,15,2020-08-18 06:52:49,7166ccd4-bf75-4667-b0fe-302266805039,2022-02-06
0,0,0,1003,17,2020-12-13 06:44:53,2b39ecb3-de00-41ee-8d09-61bea4f10e4b,2021-10-16
0,0,0,2027,3,2020-12-30 18:08:20,76e5e7bc-a0fb-4328-8eec-251eaa402b8b,2021-07-16
0,0,0,2520,25,2020-06-01 06:39:32,59282ac6-d942-45a5-86dc-1276e4281643,2022-02-14
0,0,0,1343,7,2020-09-04 14:54:08,75655f8b-4669-4a6e-b0dc-b5ed71c4b33c,2022-02-16
0,0,0,2658,7,2020-10-01 13:17:28,5251c2f5-f55c-472e-8dd5-990b33746673,2022-04-15
0,0,0,1671,17,2021-02-23 15:52:07,814cf308-edea-41c5-92a6-f2350d2adac5,2022-02-02
0,0,0,1722,12,2020-06-09 18:33:47,eeb59e17-d74f-4d2e-830d-9c75caea1e93,2021-11-11
0,0,0,2621,26,2020-08-27 14:15:48,e3c3a121-c81f-4a0a-abc0-28e68436bb4d,2022-02-23
0,0,0,1755,29,2020-12-05 03:15:48,cf160f0d-3665-4f2d-9dea-c9614339e6b0,2021-10-19
0,0,0,2905,11,2020-08-22 10:56:22,b6282f91-1168-4d32-9ffb-4f360400f523,2021-06-21
0,0,0,2058,27,2021-01-03 17:09:11,903aadff-4bb0-4ea5-9c8b-056d11c838f6,2021-12-27
0,0,0,1281,28,2020-12-11 17:04:00,20d6eaa9-963f-4a9b-aed3-30c5003ad8bf,2021-09-06
0,0,0,3163,7,2020-08-11 18:09:07,399391a5-53c4-489d-aab5-c8aef6212a3e,2022-03-09
0,0,0,1661,27,2020-05-28 06:06:09,18ba2542-18e6-432d-833d-7173b6b376b1,2021-11-07
0,0,0,1210,17,2020-07-22 06:10:34,a7457840-6409-453f-bbd5-525b1b47ae2f,2022-03-17
0,0,0,3000,6,2020-12-25 10:31:14,e9ad3dc3-ff54-48a2-a227-cf3d8b44e642,2021-12-09
0,0,0,1863,15,2021-01-15 22:19:26,c6915d8a-4a85-4ed4-ac18-ed43386eb6ed,2021-11-20
0,0,0,3241,26,2020-08-16 23:10:23,74872765-ed83-40b8-8bc8-bd7bb65e29b7,2021-10-16
0,0,0,1265,27,2021-03-03 06:46:30,149a9278-57e3-49dd-b54f-23348fdf3c6c,2021-11-29
0,0,0,1354,25,2020-09-06 04:42:20,19c34e07-5a79-4652-b19d-1c4324b241e3,2022-03-31
0,0,0,3249,27,2021-04-23 06:17:34,84586884-0fbb-4fe0-a9db-cf674f1f3836,2021-09-23
0,0,0,944,26,2021-02-12 23:32:42,7276374b-6a6e-4340-84e2-1008b1291b69,2022-01-23
0,0,0,3833,2,2020-09-19 03:57:11,7a75832d-9e84-4b86-bcb0-94eb1fb5e890,2021-11-18
0,0,0,829,10,2020-08-08 16:08:26,c2556bc6-dfc3-43c4-904c-6479e98a0407,2021-12-17
0,0,0,773,8,2020-08-11 00:05:30,c95cee52-9824-4376-ad54-68cf87213ac9,2022-04-09
0,0,0,3047,10,2020-08-28 17:12:11,c8297f05-163a-4e8d-9297-c30fe58bec86,2022-03-24
0,0,0,828,13,2020-11-21 08:06:10,1a8bdd19-c545-433e-9084-b75d7c34616f,2021-09-28
0,0,0,1524,13,2021-02-26 06:46:51,b9dcc0ec-4fbe-4d76-891d-3b08078d48b4,2022-03-16
0,0,0,3170,21,2021-02-07 13:06:41,0a66fd1e-d535-4e8b-b53e-e3f58b2e9de7,2021-05-02
0,0,0,3643,1,2020-12-30 04:32:07,b4833e6d-05fc-4b48-b80d-07ecf64c6b92,2021-12-18
0,0,0,1754,16,2020-10-31 23:35:38,e334f2f1-e121-4c64-be88-b7ef608019e6,2022-04-27
0,0,0,2220,25,2020-11-02 23:06:55,9ce83d54-7938-406b-a51e-2310f4bc1e9f,2021-05-09
0,0,0,1427,22,2020-08-14 07:04:20,991d284b-6a1e-42ab-8f30-3b21a84dee62,2021-05-14
0,0,0,2366,28,2020-08-07 18:04:54,9bc77795-b4df-4183-ac86-83ee9975219c,2022-02-12
0,0,0,2901,10,2020-05-24 07:55:38,b91fd0e7-38eb-4241-9040-7c374b6dbc2f,2022-03-09
0,0,0,2003,1,2021-01-16 16:28:26,ae926f72-53a4-43d7-b36a-f3d56dc1a39f,2021-11-20
0,0,0,2671,5,2021-03-14 01:44:28,d7828c63-6094-4d79-81b4-d5c51025d60b,2021-06-02
0,0,0,2910,14,2020-07-11 16:23:53,b49ba2f2-1f3a-4775-8bc6-4e73857dd3f1,2021-11-05
0,0,0,1457,10,2020-06-16 10:49:11,53d8090c-a1a5-479b-b1a8-1c5966a19e99,2021-11-29
0,0,0,2089,2,2021-04-30 05:50:57,3dda147d-64b4-4260-ac61-06810cd56a2c,2022-01-19
0,0,0,979,9,2021-04-06 02:56:36,7347f693-e08a-4d8b-a1f4-9c2771a31075,2021-07-26
0,0,0,763,23,2021-01-09 04:22:35,61194556-11e9-455d-9a8f-0ffa93ee81f6,2021-08-08
0,0,0,669,14,2020-09-28 04:09:50,55ee17f2-6002-4c53-8432-a2d5f255017f,2022-01-25
0,0,0,2759,7,2020-12-13 12:17:35,85b0985d-4840-4a9f-b220-e7d5e131db9c,2022-02-05
0,0,0,163,9,2020-09-04 12:29:46,71886103-6e85-4901-b8b6-562b831c5958,2022-03-31
0,0,0,3292,4,2020-11-01 21:49:41,48c35185-173f-4791-9c4b-3b0f64fb16f4,2022-01-09
0,0,0,3331,26,2020-07-25 06:24:05,8bce6fb6-655a-47bb-a1b9-7d8aa7250855,2021-10-28
0,0,0,1961,5,2020-06-14 16:20:51,53416c2f-164e-444d-b357-aa30a3e805f4,2021-11-09
0,0,0,3528,1,2021-02-11 23:52:39,e52aa396-c57d-49a6-affa-50bb3b2f9485,2021-05-21
0,0,0,3034,3,2021-01-24 15:12:42,db3e9271-250d-4b9d-844c-d06f8921eb1e,2021-09-20
0,0,0,2657,29,2020-08-01 07:55:36,cc5624e1-f86e-4899-93bd-3bb925253274,2022-04-29
0,0,0,491,18,2020-05-29 07:20:17,64a53c2c-1fb9-4a55-965c-7eea3deed99a,2021-10-22
0,0,0,3430,27,2021-04-02 00:13:50,7ef439c6-4780-43e0-ba77-425a06d9049a,2021-06-19
0,0,0,192,12,2021-01-06 07:00:40,7c30b362-bf62-4650-8df8-f4fab6ac3ff3,2022-01-12
0,0,0,3083,17,2021-02-16 01:03:45,2d86285b-1d58-4d3e-8345-8b1fd660a7ee,2022-03-23
0,0,0,3539,7,2021-04-18 02:54:01,6ead60e6-a3bc-4a40-89de-311fb4abce9d,2022-02-04
0,0,0,1806,19,2020-12-15 01:49:38,e9a6e2b6-94e4-4d38-ad48-5ccf16ddbc8e,2022-01-20
0,0,0,1528,22,2021-02-23 06:12:28,76949778-c5f3-4204-904e-cf67e63d283f,2022-01-28
0,0,0,451,18,2020-07-23 19:57:52,448d3d23-9483-4b29-8f4a-52ba41b00919,2021-11-02
0,0,0,3821,16,2020-05-25 12:48:40,78dd29ba-db2a-43a3-b03f-a3cd7a9a1792,2022-04-14
0,0,0,2580,20,2020-07-21 19:55:04,a6a05e5b-0f97-4217-972b-f0c6ecac11f1,2021-09-15
0,0,0,118,2,2020-08-19 07:08:57,d939a769-8f91-4a86-91d3-9de58b558571,2022-01-31
0,0,0,2334,4,2021-01-19 13:58:55,a0519684-e023-4fc9-b4f3-ed6727c2eb2b,2021-09-24
0,0,0,1795,24,2021-04-18 17:09:24,871c219b-2a92-4cc6-a23c-00f70daecdbf,2021-09-03
0,0,0,525,4,2021-03-22 21:07:51,7a11399c-5bc2-4fa8-bca7-7ad294d8b896,2022-01-07
0,0,0,3337,16,2020-08-23 05:01:27,59c1460c-4e4a-4521-b73e-eb2f92fc1fcd,2021-09-19
0,0,0,3707,15,2020-09-09 21:32:55,03d46ef7-f447-47a1-977f-442ed171de26,2022-01-21
0,0,0,3643,17,2021-02-14 10:12:57,34402082-e980-4459-83f7-703c2229b778,2021-12-05
0,0,0,3495,6,2021-04-05 07:34:33,8b01084b-c1c4-4071-8f78-ed8edb98e2c8,2022-01-20
0,0,0,2454,22,2020-06-17 14:24:17,2545a15d-6edd-4576-8719-04aee670106d,2021-06-21
0,0,0,1354,1,2021-03-09 15:54:06,61d5df33-18f2-4a03-a9aa-6bdba4dfc015,2022-02-12
0,0,0,3223,13,2020-10-19 17:54:52,bbc98bfb-8a1f-4502-af99-e1866ed184fb,2022-01-03
0,0,0,3930,26,2020-05-19 20:57:58,655053b7-f4c2-4d74-b60d-6036450b3968,2022-01-17
0,0,0,1404,16,2020-11-25 06:27:59,0faa36c6-b8d0-4474-9836-3e20c4a1eae3,2022-03-31
0,0,0,2047,26,2021-03-05 15:13:25,a9b3b967-72cd-4c20-9e21-462314926e9c,2021-07-14
0,0,0,132,24,2020-06-18 07:35:39,a57fc6e0-f0ed-46e2-b9e3-350eb3244c6f,2021-07-28
0,0,0,3447,27,2020-10-01 20:54:53,94cc0c31-c4dd-48ce-aeb0-f19f22d79483,2021-10-19
0,0,0,411,20,2021-02-10 03:54:51,9bf0d6ab-91e6-4e1f-982a-375730797bfe,2021-07-17
0,0,0,477,23,2020-12-10 10:26:58,b24fa895-6c18-4182-849b-cef8f50ce4ae,2021-10-28
0,0,0,781,6,2020-09-04 11:26:29,bc29cd5d-25e6-4656-94c7-214876d17658,2021-11-30
0,0,0,3661,18,2020-05-06 13:43:29,dca1a65f-5618-4807-9329-b661f4f0c955,2021-11-18
0,0,0,871,12,2020-07-02 21:40:15,c6151a91-4372-415f-811e-d7f90680ebb3,2021-10-31
0,0,0,2104,23,2020-08-12 00:51:34,350f29f8-6d4b-4b93-b488-8d8c2cb48536,2021-05-03
0,0,0,1954,4,2020-10-02 19:28:01,cf715424-5bc4-48c0-ab86-ef9d8f776668,2021-08-27
0,0,0,2100,7,2021-01-14 13:41:13,70edd405-e394-4e49-8352-4e3d25a0b7d4,2021-08-22
0,0,0,3568,17,2021-04-19 22:35:36,946fa8f9-7eb7-40c1-88df-0fc3f27f98a8,2021-11-24
0,0,0,3694,6,2021-03-10 00:39:55,85a191c7-f3ed-4d3c-af98-3aeef41dc458,2022-03-18
0,0,0,2675,28,2021-01-27 14:12:40,1a7c6409-b898-4916-abb4-3d73014ef7d2,2022-04-21
0,0,0,3805,20,2020-07-23 08:05:40,44806736-7f34-43f6-b68c-543aa33988fa,2021-07-14
0,0,0,303,5,2020-12-03 22:07:30,2f5d3b4f-09ed-486f-836e-83fcc6710012,2021-08-03
0,0,0,583,22,2020-08-27 03:46:01,4063bc3b-be57-481f-9d3a-e26e1af12309,2021-09-12
0,0,0,615,8,2021-01-21 10:48:55,d7eb2f4b-d750-448d-8c2f-27f7aa4880ba,2021-05-02
0,0,0,1569,21,2021-01-21 13:14:18,e8b22e55-45ae-4407-a4e3-04de66c064b9,2021-05-29
0,0,0,2337,1,2020-12-29 07:08:44,959fac80-4fed-4708-a0a9-f525d59dda02,2022-02-11
0,0,0,1793,3,2020-11-18 11:04:45,36d89e8b-2349-4215-ba78-7e69863c57b3,2022-02-05
0,0,0,595,16,2021-01-20 06:03:38,aae608fd-11f4-4510-951a-2fc61f490abb,2021-10-03
0,0,0,876,28,2021-03-02 18:09:39,34671ef3-3930-4645-94af-11ea67feff9a,2022-02-04
0,0,0,1426,29,2021-04-03 06:27:38,c0fcd466-2841-40cc-8aaa-0dfe4a194d41,2021-12-26
0,0,0,3656,13,2021-03-18 16:50:08,b1e702c9-e8a4-489b-8d8e-b0556bec8dc9,2021-08-24
0,0,0,1399,18,2020-11-04 15:29:24,e70d0299-33e2-46d8-91a0-1229015b7160,2022-02-02
0,0,0,1225,11,2020-09-27 10:49:48,a8c851b2-2522-47f6-bf12-17b62e613116,2021-12-16
0,0,0,3084,20,2021-03-05 05:44:46,d5668cdb-993c-44b5-93a5-6c3151d3ef4e,2022-02-24
0,0,0,1356,18,2020-08-02 12:27:58,53caa996-9e1f-494a-8f9d-88c50532cdd6,2021-08-26
0,0,0,2889,4,2020-08-16 00:30:47,17c4a8a4-bdee-4d6c-b897-53cfa8f31baf,2022-02-18
0,0,0,1200,1,2020-09-28 15:58:34,802d9205-b11c-4ac1-a481-05a13954d868,2021-12-11
0,0,0,3608,23,2020-06-24 00:31:28,87ac4270-7dd1-4ab2-b7f3-4c5b36351c1f,2021-09-18
0,0,0,3466,29,2020-12-13 02:15:01,aaba928b-e4e1-4e3a-bc10-d19763a80181,2021-08-20
0,0,0,3156,5,2021-03-27 21:20:06,e47b0e52-5a83-4b6b-a994-3550af6caaa4,2021-05-07
0,0,0,2501,11,2020-09-10 08:10:28,dc7715b2-b785-47cf-b51f-6a9e20b4e0b4,2021-08-08
